,variable,value,entry_pressure,basal_shear_stress,basal_melt_rate,fringe_heave_rate,fringe_growth_rate,fringe_thickness,fringe_sedflux,dispersed_layer_thickness,dispersed_layer_growth_rate,dispersed_sedflux
152,sediment_thermal_conductivity,5.13157894737,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,8.67211284813e-23,0.478186850244,38733.1348697,0.488312689228,1.5488117499e-10,3296.11065229
153,sediment_thermal_conductivity,5.55263157895,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,8.54675964825e-23,0.498040178682,40341.2544733,0.485765843131,1.54079874417e-10,3278.91944114
154,sediment_thermal_conductivity,5.97368421053,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.72798842461e-22,0.517131990778,41887.691253,0.483351588589,1.53319985434e-10,3262.62322297
155,sediment_thermal_conductivity,6.39473684211,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.70895736599e-22,0.535513587867,43376.6006172,0.481058643268,1.52597983217e-10,3247.14584206
156,sediment_thermal_conductivity,6.81578947368,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.73543700135e-22,0.553231125274,44811.7211472,0.478877062008,1.51910762845e-10,3232.42016856
157,sediment_thermal_conductivity,7.23684210526,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.70427989546e-22,0.570326302152,46196.4304743,0.476798035061,1.51255575491e-10,3218.38673666
158,sediment_thermal_conductivity,7.65789473684,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.74897558211e-22,0.586836936335,47533.7918431,0.474813722979,1.50629976281e-10,3204.99263011
159,sediment_thermal_conductivity,8.07894736842,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.71521542628e-22,0.602797446901,48826.593199,0.472917120426,1.50031781366e-10,3192.19056288
160,sediment_thermal_conductivity,8.5,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.73960841311e-22,0.618239262031,50077.3802245,0.471101943034,1.49459032305e-10,3179.93811548
161,frozen_fringe_porosity,0.25,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.65345113356e-22,0.556465875397,56342.1698839,0.473430186886,1.50097137853e-10,3195.65376148
162,frozen_fringe_porosity,0.260526315789,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.70029751614e-22,0.554740666968,55379.1768459,0.473965913006,1.50272365162e-10,3199.26991279
163,frozen_fringe_porosity,0.271052631579,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.74251584492e-22,0.552998210981,54419.3897359,0.474508096981,1.50449684388e-10,3202.92965462
164,frozen_fringe_porosity,0.281578947368,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.73921427255e-22,0.551238230314,53462.8552058,0.475056863427,1.50629135161e-10,3206.63382814
165,frozen_fringe_porosity,0.292105263158,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.64283320201e-22,0.549460441526,52509.620879,0.475612340297,1.50810758158e-10,3210.383297
166,frozen_fringe_porosity,0.302631578947,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.73162910257e-22,0.547664554671,51559.7353772,0.476174659003,1.50994595147e-10,3214.17894827
167,frozen_fringe_porosity,0.313157894737,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.67840571108e-22,0.545850273093,50613.2483485,0.476743954552,1.51180689015e-10,3218.02169323
168,frozen_fringe_porosity,0.323684210526,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.75834631009e-22,0.544017293231,49670.2104964,0.477320365673,1.51369083814e-10,3221.9124683
169,frozen_fringe_porosity,0.334210526316,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.69549293825e-22,0.542165304397,48730.6736096,0.477904034959,1.515598248e-10,3225.85223597
170,frozen_fringe_porosity,0.344736842105,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.68040475926e-22,0.540293988561,47794.6905933,0.478495109005,1.51752958476e-10,3229.84198578
171,frozen_fringe_porosity,0.355263157895,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.69765854033e-22,0.538403020119,46862.3155012,0.479093738558,1.51948532638e-10,3233.88273527
172,frozen_fringe_porosity,0.365789473684,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.70301191543e-22,0.536492065657,45933.6035688,0.479700078672,1.52146596418e-10,3237.97553104
173,frozen_fringe_porosity,0.376315789474,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.73730658762e-22,0.534560783697,45008.6112484,0.480314288866,1.52347200338e-10,3242.12144985
174,frozen_fringe_porosity,0.386842105263,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.73049098743e-22,0.532608824446,44087.3962446,0.480936533296,1.52550396359e-10,3246.32159975
175,frozen_fringe_porosity,0.397368421053,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.66770604218e-22,0.530635829522,43170.0175518,0.481566980922,1.52756237931e-10,3250.57712122
176,frozen_fringe_porosity,0.407894736842,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.72569378091e-22,0.52864143168,42256.5354928,0.4822058057,1.52964780056e-10,3254.88918847
177,frozen_fringe_porosity,0.418421052632,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.75348819886e-22,0.526625254513,41347.011759,0.482853186767,1.5317607934e-10,3259.25901067
178,frozen_fringe_porosity,0.428947368421,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.73663911088e-22,0.52458691216,40441.5094519,0.483509308642,1.5339019406e-10,3263.68783334
179,frozen_fringe_porosity,0.439473684211,68000.0,56591.9039003,4.88661856522e-10,-4.88661856522e-10,1.72028302429e-22,0.52252600898,39540.0931269,0.484174361441,1.53607184221e-10,3268.17693972
